ukia_uri,ukia_year,ukia_number,legislation_uri
http://www.legislation.gov.uk/id/ukia/2009/89,2009,89,http://www.legislation.gov.uk/id/uksi/2009/2622
http://www.legislation.gov.uk/id/ukia/2009/63,2009,63,
http://www.legislation.gov.uk/id/ukia/2011/559,2011,559,
http://www.legislation.gov.uk/id/ukia/2008/135,2008,135,
http://www.legislation.gov.uk/id/ukia/2025/55,2025,55,http://www.legislation.gov.uk/id/uksi/2025/363
http://www.legislation.gov.uk/id/ukia/2010/272,2010,272,
http://www.legislation.gov.uk/id/ukia/2015/143,2015,143,http://www.legislation.gov.uk/id/uksi/2015/575
http://www.legislation.gov.uk/id/ukia/2011/204,2011,204,
http://www.legislation.gov.uk/id/ukia/2008/57,2008,57,http://www.legislation.gov.uk/id/uksi/2008/1427
http://www.legislation.gov.uk/id/ukia/2024/49,2024,49,http://www.legislation.gov.uk/id/ukdsi/2024/9780348258745
http://www.legislation.gov.uk/id/ukia/2011/2006,2011,2006,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2008/31,2008,31,http://www.legislation.gov.uk/id/uksi/2008/1426
http://www.legislation.gov.uk/id/ukia/2024/23,2024,23,http://www.legislation.gov.uk/id/uksi/2005/2055
http://www.legislation.gov.uk/id/ukia/2011/581,2011,581,
http://www.legislation.gov.uk/id/ukia/2009/167,2009,167,
http://www.legislation.gov.uk/id/ukia/2017/97,2017,97,http://www.legislation.gov.uk/id/ukpga/2014/28
http://www.legislation.gov.uk/id/ukia/2016/175,2016,175,http://www.legislation.gov.uk/id/uksi/2016/781
http://www.legislation.gov.uk/id/ukia/2023/183,2023,183,http://www.legislation.gov.uk/id/uksi/2010/740
http://www.legislation.gov.uk/id/ukia/2012/236,2012,236,
http://www.legislation.gov.uk/id/ukia/2017/107,2017,107,http://www.legislation.gov.uk/id/uksi/2017/632
http://www.legislation.gov.uk/id/ukia/2024/115,2024,115,http://www.legislation.gov.uk/id/uksi/2024/541
http://www.legislation.gov.uk/id/ukia/2017/71,2017,71,http://www.legislation.gov.uk/id/ukdsi/2017/9780111156346
http://www.legislation.gov.uk/id/ukia/2007/25,2007,25,
http://www.legislation.gov.uk/id/ukia/2023/17,2023,17,http://www.legislation.gov.uk/id/uksi/2023/91
http://www.legislation.gov.uk/id/ukia/2014/394,2014,394,http://www.legislation.gov.uk/id/uksi/2014/3350
http://www.legislation.gov.uk/id/ukia/2008/318,2008,318,
http://www.legislation.gov.uk/id/ukia/2010/455,2010,455,http://www.legislation.gov.uk/id/uksi/2010/2134
http://www.legislation.gov.uk/id/ukia/2015/326,2015,326,http://www.legislation.gov.uk/id/uksi/2015/797
http://www.legislation.gov.uk/id/ukia/2010/178,2010,178,
http://www.legislation.gov.uk/id/ukia/2016/65,2016,65,http://www.legislation.gov.uk/id/uksi/2016/324
http://www.legislation.gov.uk/id/ukia/2010/100,2010,100,http://www.legislation.gov.uk/id/uksi/2010/567
http://www.legislation.gov.uk/id/ukia/2013/1156,2013,1156,http://www.legislation.gov.uk/id/uksi/2013/644
http://www.legislation.gov.uk/id/ukia/2013/268,2013,268,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2018/139,2018,139,http://www.legislation.gov.uk/id/uksi/2018/1115
http://www.legislation.gov.uk/id/ukia/2025/147,2025,147,http://www.legislation.gov.uk/id/uksi/2025/762
http://www.legislation.gov.uk/id/ukia/2015/59,2015,59,http://www.legislation.gov.uk/id/ukdsi/2015/9780111128343
http://www.legislation.gov.uk/id/ukia/2008/340,2008,340,
http://www.legislation.gov.uk/id/ukia/2011/487,2011,487,http://www.legislation.gov.uk/id/uksi/2012/1388
http://www.legislation.gov.uk/id/ukia/2012/419,2012,419,http://www.legislation.gov.uk/id/uksi/2012/2962
http://www.legislation.gov.uk/id/ukia/2015/33,2015,33,http://www.legislation.gov.uk/id/uksi/2015/35
http://www.legislation.gov.uk/id/ukia/2011/132,2011,132,
http://www.legislation.gov.uk/id/ukia/2024/99,2024,99,http://www.legislation.gov.uk/id/uksi/2008/2036
http://www.legislation.gov.uk/id/ukia/2018/161,2018,161,http://www.legislation.gov.uk/id/uksi/2018/1244
http://www.legislation.gov.uk/id/ukia/2008/81,2008,81,
http://www.legislation.gov.uk/id/ukia/2014/222,2014,222,http://www.legislation.gov.uk/id/uksi/2014/1613
http://www.legislation.gov.uk/id/ukia/2014/27,2014,27,http://www.legislation.gov.uk/id/uksi/2014/206
http://www.legislation.gov.uk/id/ukia/2013/1120,2013,1120,http://www.legislation.gov.uk/id/uksi/2013/419
http://www.legislation.gov.uk/id/ukia/2012/441,2012,441,http://www.legislation.gov.uk/id/uksi/2012/3124
http://www.legislation.gov.uk/id/ukia/2012/164,2012,164,
http://www.legislation.gov.uk/id/ukia/2023/67,2023,67,http://www.legislation.gov.uk/id/uksi/2023/666
http://www.legislation.gov.uk/id/ukia/2008/246,2008,246,
http://www.legislation.gov.uk/id/ukia/2023/41,2023,41,http://www.legislation.gov.uk/id/uksi/2023/367
http://www.legislation.gov.uk/id/ukia/2010/383,2010,383,http://www.legislation.gov.uk/id/uksi/2010/1916
http://www.legislation.gov.uk/id/ukia/2015/254,2015,254,http://www.legislation.gov.uk/id/ukdsi/2015/9780111137932
http://www.legislation.gov.uk/id/ukia/2011/315,2011,315,
http://www.legislation.gov.uk/id/ukia/2022/35,2022,35,http://www.legislation.gov.uk/id/uksi/2022/382
http://www.legislation.gov.uk/id/ukia/2013/196,2013,196,
http://www.legislation.gov.uk/id/ukia/2014/405,2014,405,http://www.legislation.gov.uk/id/ukpga/2013/10
http://www.legislation.gov.uk/id/ukia/2014/128,2014,128,http://www.legislation.gov.uk/id/uksi/2014/922
http://www.legislation.gov.uk/id/ukia/2009/278,2009,278,
http://www.legislation.gov.uk/id/ukia/2009/200,2009,200,
http://www.legislation.gov.uk/id/ukia/2021/29,2021,29,http://www.legislation.gov.uk/id/ukdsi/2021/9780348223576
http://www.legislation.gov.uk/id/ukia/2012/347,2012,347,http://www.legislation.gov.uk/id/uksi/2012/1767
http://www.legislation.gov.uk/id/ukia/2024/226,2024,226,http://www.legislation.gov.uk/id/uksi/2025/736
http://www.legislation.gov.uk/id/ukia/2014/77,2014,77,
http://www.legislation.gov.uk/id/ukia/2010/289,2010,289,
http://www.legislation.gov.uk/id/ukia/2014/150,2014,150,http://www.legislation.gov.uk/id/uksi/2014/912
http://www.legislation.gov.uk/id/ukia/2010/211,2010,211,
http://www.legislation.gov.uk/id/ukia/2014/51,2014,51,http://www.legislation.gov.uk/id/ukdsi/2014/9780111110140
http://www.legislation.gov.uk/id/ukia/2013/1127,2013,1127,http://www.legislation.gov.uk/id/uksi/2013/442
http://www.legislation.gov.uk/id/ukia/2023/91,2023,91,http://www.legislation.gov.uk/id/uksi/2023/873
http://www.legislation.gov.uk/id/ukia/2013/45,2013,45,http://www.legislation.gov.uk/id/uksi/2013/1506
http://www.legislation.gov.uk/id/ukia/2014/5,2014,5,http://www.legislation.gov.uk/id/ukdsi/2014/9780111107041
http://www.legislation.gov.uk/id/ukia/2011/598,2011,598,
http://www.legislation.gov.uk/id/ukia/2008/174,2008,174,
http://www.legislation.gov.uk/id/ukia/2015/182,2015,182,http://www.legislation.gov.uk/id/uksi/2015/850
http://www.legislation.gov.uk/id/ukia/2011/520,2011,520,http://www.legislation.gov.uk/id/uksi/2011/631
http://www.legislation.gov.uk/id/ukia/2009/106,2009,106,
http://www.legislation.gov.uk/id/ukia/2012/2034,2012,2034,http://www.legislation.gov.uk/id/ukdsi/2014/9780111115893
http://www.legislation.gov.uk/id/ukia/2011/243,2011,243,
http://www.legislation.gov.uk/id/ukia/2016/114,2016,114,http://www.legislation.gov.uk/id/nisr/2016/225
http://www.legislation.gov.uk/id/ukia/2023/122,2023,122,http://www.legislation.gov.uk/id/ukdsi/2023/9780348251876
http://www.legislation.gov.uk/id/ukia/2022/85,2022,85,http://www.legislation.gov.uk/id/uksi/2022/1106
http://www.legislation.gov.uk/id/ukia/2012/39,2012,39,
http://www.legislation.gov.uk/id/ukia/2014/333,2014,333,http://www.legislation.gov.uk/id/uksi/2014/3076
http://www.legislation.gov.uk/id/ukia/2012/13,2012,13,
http://www.legislation.gov.uk/id/ukia/2010/117,2010,117,
http://www.legislation.gov.uk/id/ukia/2021/79,2021,79,http://www.legislation.gov.uk/id/ukdsi/2021/9780348228519
http://www.legislation.gov.uk/id/ukia/2012/275,2012,275,
http://www.legislation.gov.uk/id/ukia/2017/146,2017,146,http://www.legislation.gov.uk/id/ukdsi/2017/9780111160596
http://www.legislation.gov.uk/id/ukia/2021/53,2021,53,http://www.legislation.gov.uk/id/ukdsi/2021/9780348225488
http://www.legislation.gov.uk/id/ukia/2024/154,2024,154,http://www.legislation.gov.uk/id/uksi/2024/1055
http://www.legislation.gov.uk/id/ukia/2013/207,2013,207,http://www.legislation.gov.uk/id/uksi/2013/3074
http://www.legislation.gov.uk/id/ukia/2008/357,2008,357,http://www.legislation.gov.uk/id/uksi/2010/1911
http://www.legislation.gov.uk/id/ukia/2011/426,2011,426,http://www.legislation.gov.uk/id/uksi/2011/2803
http://www.legislation.gov.uk/id/ukia/2020/47,2020,47,http://www.legislation.gov.uk/id/uksi/2020/720
http://www.legislation.gov.uk/id/ukia/2024/5,2024,5,http://www.legislation.gov.uk/id/ukdsi/2024/9780348255102
http://www.legislation.gov.uk/id/ukia/2011/149,2011,149,
http://www.legislation.gov.uk/id/ukia/2020/21,2020,21,http://www.legislation.gov.uk/id/ukdsi/2020/9780111194010
http://www.legislation.gov.uk/id/ukia/2018/178,2018,178,http://www.legislation.gov.uk/id/ukdsi/2018/9780111177235
http://www.legislation.gov.uk/id/ukia/2013/95,2013,95,http://www.legislation.gov.uk/id/uksi/2013/985
http://www.legislation.gov.uk/id/ukia/2025/186,2025,186,http://www.legislation.gov.uk/id/uksi/1999/1672
http://www.legislation.gov.uk/id/ukia/2014/239,2014,239,
http://www.legislation.gov.uk/id/ukia/2018/100,2018,100,http://www.legislation.gov.uk/id/uksi/2018/786
http://www.legislation.gov.uk/id/ukia/2009/311,2009,311,
http://www.legislation.gov.uk/id/ukia/2012/89,2012,89,http://www.legislation.gov.uk/id/ukdsi/2012/9780111520857
http://www.legislation.gov.uk/id/ukia/2011/171,2011,171,
http://www.legislation.gov.uk/id/ukia/2012/103,2012,103,
http://www.legislation.gov.uk/id/ukia/2012/63,2012,63,http://www.legislation.gov.uk/id/uksi/2012/646
http://www.legislation.gov.uk/id/ukia/2014/261,2014,261,http://www.legislation.gov.uk/id/uksi/2014/2116
http://www.legislation.gov.uk/id/ukia/2011/609,2011,609,
http://www.legislation.gov.uk/id/ukia/2019/132,2019,132,http://www.legislation.gov.uk/id/uksi/2019/1005
http://www.legislation.gov.uk/id/ukia/2010/322,2010,322,
http://www.legislation.gov.uk/id/ukia/2011/57,2011,57,
http://www.legislation.gov.uk/id/ukia/2013/135,2013,135,
http://www.legislation.gov.uk/id/ukia/2011/31,2011,31,
http://www.legislation.gov.uk/id/ukia/2008/285,2008,285,
http://www.legislation.gov.uk/id/ukia/2020/97,2020,97,http://www.legislation.gov.uk/id/nisr/2020/305
http://www.legislation.gov.uk/id/ukia/2015/293,2015,293,http://www.legislation.gov.uk/id/uksi/2015/1833
http://www.legislation.gov.uk/id/ukia/2011/631,2011,631,http://www.legislation.gov.uk/id/uksi/2011/205
http://www.legislation.gov.uk/id/ukia/2009/217,2009,217,
http://www.legislation.gov.uk/id/ukia/2011/354,2011,354,http://www.legislation.gov.uk/id/uksi/2011/2055
http://www.legislation.gov.uk/id/ukia/2016/225,2016,225,http://www.legislation.gov.uk/id/uksi/2016/1109
http://www.legislation.gov.uk/id/ukia/2020/71,2020,71,http://www.legislation.gov.uk/id/uksi/2020/1178
http://www.legislation.gov.uk/id/ukia/2010/25,2010,25,http://www.legislation.gov.uk/id/uksi/2010/31
http://www.legislation.gov.uk/id/ukia/2013/1096,2013,1096,http://www.legislation.gov.uk/id/uksi/2013/161
http://www.legislation.gov.uk/id/ukia/2019/24,2019,24,http://www.legislation.gov.uk/id/ukdsi/2019/9780111177259
http://www.legislation.gov.uk/id/ukia/2010/228,2010,228,
http://www.legislation.gov.uk/id/ukia/2022/107,2022,107,http://www.legislation.gov.uk/id/uksi/2022/633
http://www.legislation.gov.uk/id/ukia/2018/18,2018,18,http://www.legislation.gov.uk/id/uksi/2018/70
http://www.legislation.gov.uk/id/ukia/2012/386,2012,386,http://www.legislation.gov.uk/id/uksi/2012/2404
http://www.legislation.gov.uk/id/ukia/2015/199,2015,199,http://www.legislation.gov.uk/id/uksi/2015/911
http://www.legislation.gov.uk/id/ukia/2011/537,2011,537,http://www.legislation.gov.uk/id/uksi/2011/1483
http://www.legislation.gov.uk/id/ukia/2008/113,2008,113,
http://www.legislation.gov.uk/id/ukia/2010/250,2010,250,
http://www.legislation.gov.uk/id/ukia/2015/121,2015,121,http://www.legislation.gov.uk/id/uksi/2015/443
http://www.legislation.gov.uk/id/ukia/2013/1060,2013,1060,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2023/139,2023,139,http://www.legislation.gov.uk/id/uksi/2023/1028
http://www.legislation.gov.uk/id/ukia/2011/81,2011,81,
http://www.legislation.gov.uk/id/ukia/2009/145,2009,145,
http://www.legislation.gov.uk/id/ukia/2010/75,2010,75,
http://www.legislation.gov.uk/id/ukia/2011/282,2011,282,
http://www.legislation.gov.uk/id/ukia/2016/153,2016,153,http://www.legislation.gov.uk/id/uksi/2016/645
http://www.legislation.gov.uk/id/ukia/2019/74,2019,74,http://www.legislation.gov.uk/id/uksi/2019/475
http://www.legislation.gov.uk/id/ukia/2009/28,2009,28,http://www.legislation.gov.uk/id/uksi/2009/844
http://www.legislation.gov.uk/id/ukia/2023/161,2023,161,http://www.legislation.gov.uk/id/uksi/2013/2775
http://www.legislation.gov.uk/id/ukia/2012/214,2012,214,
http://www.legislation.gov.uk/id/ukia/2014/372,2014,372,http://www.legislation.gov.uk/id/uksi/2014/3093
http://www.legislation.gov.uk/id/ukia/2008/1,2008,1,
http://www.legislation.gov.uk/id/ukia/2010/433,2010,433,
http://www.legislation.gov.uk/id/ukia/2015/304,2015,304,http://www.legislation.gov.uk/id/uksi/2015/1929
http://www.legislation.gov.uk/id/ukia/2018/68,2018,68,http://www.legislation.gov.uk/id/ukdsi/2018/9780111168479
http://www.legislation.gov.uk/id/ukia/2010/156,2010,156,http://www.legislation.gov.uk/id/uksi/2010/1003
http://www.legislation.gov.uk/id/ukia/2009/6,2009,6,http://www.legislation.gov.uk/id/uksi/2009/353
http://www.legislation.gov.uk/id/ukia/2018/42,2018,42,http://www.legislation.gov.uk/id/uksi/2018/237
http://www.legislation.gov.uk/id/ukia/2024/193,2024,193,http://www.legislation.gov.uk/id/nisr/2024/215
http://www.legislation.gov.uk/id/ukia/2013/246,2013,246,http://www.legislation.gov.uk/id/uksi/2014/577
http://www.legislation.gov.uk/id/ukia/2018/117,2018,117,http://www.legislation.gov.uk/id/uksi/2018/895
http://www.legislation.gov.uk/id/ukia/2025/125,2025,125,http://www.legislation.gov.uk/id/ukdsi/2025/9780348273083
http://www.legislation.gov.uk/id/ukia/2009/328,2009,328,
http://www.legislation.gov.uk/id/ukia/2017/36,2017,36,http://www.legislation.gov.uk/id/ukdsi/2017/9780111153864
http://www.legislation.gov.uk/id/ukia/2011/465,2011,465,http://www.legislation.gov.uk/id/uksi/2012/469
http://www.legislation.gov.uk/id/ukia/2011/188,2011,188,
http://www.legislation.gov.uk/id/ukia/2011/110,2011,110,
http://www.legislation.gov.uk/id/ukia/2013/1067,2013,1067,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2014/278,2014,278,http://www.legislation.gov.uk/id/uksi/2014/2381
http://www.legislation.gov.uk/id/ukia/2019/149,2019,149,http://www.legislation.gov.uk/id/nisr/2019/178
http://www.legislation.gov.uk/id/ukia/2010/339,2010,339,http://www.legislation.gov.uk/id/uksi/2010/678
http://www.legislation.gov.uk/id/ukia/2014/200,2014,200,http://www.legislation.gov.uk/id/uksi/2014/1183
http://www.legislation.gov.uk/id/ukia/2009/350,2009,350,http://www.legislation.gov.uk/id/uksi/2010/717
http://www.legislation.gov.uk/id/ukia/2018/1,2018,1,http://www.legislation.gov.uk/id/ukdsi/2018/9780111161524
http://www.legislation.gov.uk/id/ukia/2009/78,2009,78,
http://www.legislation.gov.uk/id/ukia/2012/142,2012,142,
http://www.legislation.gov.uk/id/ukia/2019/6,2019,6,http://www.legislation.gov.uk/id/ukdsi/2019/9780111177938
http://www.legislation.gov.uk/id/ukia/2009/52,2009,52,
http://www.legislation.gov.uk/id/ukia/2011/648,2011,648,http://www.legislation.gov.uk/id/uksi/2011/625
http://www.legislation.gov.uk/id/ukia/2019/171,2019,171,http://www.legislation.gov.uk/id/uksi/2019/1514
http://www.legislation.gov.uk/id/ukia/2008/224,2008,224,
http://www.legislation.gov.uk/id/ukia/2010/361,2010,361,http://www.legislation.gov.uk/id/ukdsi/2010/9780111495544
http://www.legislation.gov.uk/id/ukia/2015/232,2015,232,http://www.legislation.gov.uk/id/ukpga/2015/8
http://www.legislation.gov.uk/id/ukia/2018/92,2018,92,http://www.legislation.gov.uk/id/uksi/2018/670
http://www.legislation.gov.uk/id/ukia/2008/46,2008,46,
http://www.legislation.gov.uk/id/ukia/2024/38,2024,38,http://www.legislation.gov.uk/id/uksi/2018/68
http://www.legislation.gov.uk/id/ukia/2013/1031,2013,1031,http://www.legislation.gov.uk/id/ukdsi/2013/9780111535738
http://www.legislation.gov.uk/id/ukia/2008/20,2008,20,
http://www.legislation.gov.uk/id/ukia/2013/174,2013,174,
http://www.legislation.gov.uk/id/ukia/2024/12,2024,12,http://www.legislation.gov.uk/id/uksi/2024/41
http://www.legislation.gov.uk/id/ukia/2014/106,2014,106,http://www.legislation.gov.uk/id/uksi/2014/832
http://www.legislation.gov.uk/id/ukia/2017/86,2017,86,http://www.legislation.gov.uk/id/uksi/2017/390
http://www.legislation.gov.uk/id/ukia/2009/256,2009,256,
http://www.legislation.gov.uk/id/ukia/2011/393,2011,393,http://www.legislation.gov.uk/id/uksi/2011/2194
http://www.legislation.gov.uk/id/ukia/2017/60,2017,60,http://www.legislation.gov.uk/id/uksi/2017/279
http://www.legislation.gov.uk/id/ukia/2007/14,2007,14,
http://www.legislation.gov.uk/id/ukia/2012/325,2012,325,http://www.legislation.gov.uk/id/ukpga/2012/19
http://www.legislation.gov.uk/id/ukia/2016/54,2016,54,http://www.legislation.gov.uk/id/uksi/2016/271
http://www.legislation.gov.uk/id/ukia/2010/267,2010,267,
http://www.legislation.gov.uk/id/ukia/2015/138,2015,138,http://www.legislation.gov.uk/id/uksi/2015/572
http://www.legislation.gov.uk/id/ukia/2025/94,2025,94,http://www.legislation.gov.uk/id/ukdsi/2025/9780348272055
http://www.legislation.gov.uk/id/ukia/2015/22,2015,22,http://www.legislation.gov.uk/id/ukdsi/2015/9780111127070
http://www.legislation.gov.uk/id/ukia/2011/576,2011,576,
http://www.legislation.gov.uk/id/ukia/2008/152,2008,152,http://www.legislation.gov.uk/id/uksi/2008/1803
http://www.legislation.gov.uk/id/ukia/2008/96,2008,96,
http://www.legislation.gov.uk/id/ukia/2011/299,2011,299,
http://www.legislation.gov.uk/id/ukia/2015/160,2015,160,http://www.legislation.gov.uk/id/ukdsi/2015/9780111133309
http://www.legislation.gov.uk/id/ukia/2024/88,2024,88,http://www.legislation.gov.uk/id/uksi/2016/744
http://www.legislation.gov.uk/id/ukia/2023/178,2023,178,http://www.legislation.gov.uk/id/uksi/2023/1346
http://www.legislation.gov.uk/id/ukia/2011/221,2011,221,
http://www.legislation.gov.uk/id/ukia/2023/100,2023,100,http://www.legislation.gov.uk/id/ukdsi/2023/9780348251258
http://www.legislation.gov.uk/id/ukia/2008/70,2008,70,
http://www.legislation.gov.uk/id/ukia/2024/62,2024,62,http://www.legislation.gov.uk/id/uksi/2024/409
http://www.legislation.gov.uk/id/ukia/2014/16,2014,16,http://www.legislation.gov.uk/id/uksi/2014/82
http://www.legislation.gov.uk/id/ukia/2014/389,2014,389,http://www.legislation.gov.uk/id/uksi/2014/3340
http://www.legislation.gov.uk/id/ukia/2014/311,2014,311,http://www.legislation.gov.uk/id/uksi/2014/2852
http://www.legislation.gov.uk/id/ukia/2013/1038,2013,1038,http://www.legislation.gov.uk/id/ukdsi/2013/9780111538609
http://www.legislation.gov.uk/id/ukia/2009/184,2009,184,
http://www.legislation.gov.uk/id/ukia/2023/56,2023,56,http://www.legislation.gov.uk/id/uksi/2023/463
http://www.legislation.gov.uk/id/ukia/2016/192,2016,192,http://www.legislation.gov.uk/id/ukdsi/2016/9780111149799
http://www.legislation.gov.uk/id/ukia/2012/253,2012,253,
http://www.legislation.gov.uk/id/ukia/2017/124,2017,124,http://www.legislation.gov.uk/id/uksi/2017/774
http://www.legislation.gov.uk/id/ukia/2024/132,2024,132,http://www.legislation.gov.uk/id/uksi/2014/1638
