en_uri,filename,en_type,en_title,en_date,legislation_uri,legislation_class,legislation_year,legislation_number,legislation_title
http://www.legislation.gov.uk/ukpga/2025/1/pdfs/ukpgaen_20250001_en.pdf,ukpgaen_20250001_en,UK Act Explanatory Note,Explanatory Note,2025-02-11,http://www.legislation.gov.uk/id/ukpga/2025/1,UnitedKingdomPublicGeneralAct,2025,1,The Lords Spiritual (Women) Act 2015 (Extension) Act 2025
http://www.legislation.gov.uk/ukpga/2013/11/pdfs/ukpgaen_20130011_en.pdf,ukpgaen_20130011_en,UK Act Explanatory Note,Explanatory Note,2013-03-05,http://www.legislation.gov.uk/id/ukpga/2013/11,UnitedKingdomPublicGeneralAct,2013,11,Prisons (Property) Act 2013
http://www.legislation.gov.uk/ukpga/2022/7/pdfs/ukpgaen_20220007_en.pdf,ukpgaen_20220007_en,UK Act Explanatory Note,Explanatory Note,2022-06-08,http://www.legislation.gov.uk/id/ukpga/2022/7,UnitedKingdomPublicGeneralAct,2022,7,Public Service Pensions and Judicial Offices Act 2022
http://www.legislation.gov.uk/ukpga/2015/22/pdfs/ukpgaen_20150022_en.pdf,ukpgaen_20150022_en,UK Act Explanatory Note,Explanatory Note,2015-04-01,http://www.legislation.gov.uk/id/ukpga/2015/22,UnitedKingdomPublicGeneralAct,2015,22,Local Government (Review of Decisions) Act 2015
http://www.legislation.gov.uk/ukpga/2004/33/pdfs/ukpgaen_20040033_en.pdf,ukpgaen_20040033_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/33,UnitedKingdomPublicGeneralAct,2004,33,Civil Partnership Act 2004
http://www.legislation.gov.uk/asp/2018/15/pdfs/aspen_20180015_en.pdf,aspen_20180015_en,Scottish Act Explanatory Note,Explanatory Note,2019-01-09,http://www.legislation.gov.uk/id/asp/2018/15,ScottishAct,2018,15,Prescription (Scotland) Act 2018
http://www.legislation.gov.uk/anaw/2012/1/pdfs/anawen_20120001_mi.pdf,anawen_20120001_mi,Welsh Act Explanatory Note,Explanatory Note,2018-06-21,http://www.legislation.gov.uk/id/anaw/2012/1,WelshNationalAssemblyAct,2012,1,National Assembly for Wales (Official Languages) Act 2012
http://www.legislation.gov.uk/anaw/2012/1/pdfs/anawen_20120001_we.pdf,anawen_20120001_we,Welsh Act Explanatory Note,Explanatory Note,2012-11-15,http://www.legislation.gov.uk/id/anaw/2012/1,WelshNationalAssemblyAct,2012,1,National Assembly for Wales (Official Languages) Act 2012
http://www.legislation.gov.uk/anaw/2012/1/pdfs/anawen_20120001_en.pdf,anawen_20120001_en,Welsh Act Explanatory Note,Explanatory Note,2012-11-15,http://www.legislation.gov.uk/id/anaw/2012/1,WelshNationalAssemblyAct,2012,1,National Assembly for Wales (Official Languages) Act 2012
http://www.legislation.gov.uk/ukpga/2006/44/pdfs/ukpgaen_20060044_en.pdf,ukpgaen_20060044_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/44,UnitedKingdomPublicGeneralAct,2006,44,NHS Redress Act 2006
http://www.legislation.gov.uk/nia/2011/3/pdfs/niaen_20110003_en.pdf,niaen_20110003_en,NI Act Explanatory Note,Explanatory Note,2011-02-03,http://www.legislation.gov.uk/id/nia/2011/3,NorthernIrelandAct,2011,3,Tourism (Amendment) Act (Northern Ireland) 2011
http://www.legislation.gov.uk/ukpga/2008/6/pdfs/ukpgaen_20080006_en.pdf,ukpgaen_20080006_en,UK Act Explanatory Note,Explanatory Note,2008-08-15,http://www.legislation.gov.uk/id/ukpga/2008/6,UnitedKingdomPublicGeneralAct,2008,6,Child Maintenance and Other Payments Act 2008
http://www.legislation.gov.uk/ukpga/2006/18/pdfs/ukpgaen_20060018_en.pdf,ukpgaen_20060018_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/18,UnitedKingdomPublicGeneralAct,2006,18,Work and Families Act 2006
http://www.legislation.gov.uk/nia/2016/4/pdfs/niaen_20160004_en.pdf,niaen_20160004_en,NI Act Explanatory Note,Explanatory Note,2016-03-04,http://www.legislation.gov.uk/id/nia/2016/4,NorthernIrelandAct,2016,4,Public Services Ombudsman Act (Northern Ireland) 2016
http://www.legislation.gov.uk/ukpga/2019/18/pdfs/ukpgaen_20190018_en.pdf,ukpgaen_20190018_en,UK Act Explanatory Note,Explanatory Note,2019-07-02,http://www.legislation.gov.uk/id/ukpga/2019/18,UnitedKingdomPublicGeneralAct,2019,18,Mental Capacity (Amendment) Act 2019
http://www.legislation.gov.uk/ukpga/2008/29/pdfs/ukpgaen_20080029_en.pdf,ukpgaen_20080029_en,UK Act Explanatory Note,Explanatory Note,2008-12-11,http://www.legislation.gov.uk/id/ukpga/2008/29,UnitedKingdomPublicGeneralAct,2008,29,Planning Act 2008
http://www.legislation.gov.uk/ukpga/2001/2/pdfs/ukpgaen_20010002_en_003.pdf,ukpgaen_20010002_en_003,UK Act Explanatory Note,Explanatory Note: Annex 2,2011-03-15,http://www.legislation.gov.uk/id/ukpga/2001/2,UnitedKingdomPublicGeneralAct,2001,2,Capital Allowances Act 2001
http://www.legislation.gov.uk/ukpga/2001/2/pdfs/ukpgaen_20010002_en_002.pdf,ukpgaen_20010002_en_002,UK Act Explanatory Note,Explanatory Note: Annex 1,2011-03-15,http://www.legislation.gov.uk/id/ukpga/2001/2,UnitedKingdomPublicGeneralAct,2001,2,Capital Allowances Act 2001
http://www.legislation.gov.uk/ukpga/2001/2/pdfs/ukpgaen_20010002_en_001.pdf,ukpgaen_20010002_en_001,UK Act Explanatory Note,Explanatory Note: Annex Content List,2011-03-15,http://www.legislation.gov.uk/id/ukpga/2001/2,UnitedKingdomPublicGeneralAct,2001,2,Capital Allowances Act 2001
http://www.legislation.gov.uk/ukpga/2001/2/pdfs/ukpgaen_20010002_en.pdf,ukpgaen_20010002_en,UK Act Explanatory Note,Explanatory Note,2011-03-15,http://www.legislation.gov.uk/id/ukpga/2001/2,UnitedKingdomPublicGeneralAct,2001,2,Capital Allowances Act 2001
http://www.legislation.gov.uk/nia/2008/3/pdfs/niaen_20080003_en.pdf,niaen_20080003_en,NI Act Explanatory Note,Explanatory Note,2008-03-20,http://www.legislation.gov.uk/id/nia/2008/3,NorthernIrelandAct,2008,3,Budget Act (Northern Ireland) 2008
http://www.legislation.gov.uk/asp/2002/13/pdfs/aspen_20020013_en.pdf,aspen_20020013_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2002/13,ScottishAct,2002,13,Freedom of Information (Scotland) Act 2002
http://www.legislation.gov.uk/ukpga/2005/14/pdfs/ukpgaen_20050014_en.pdf,ukpgaen_20050014_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2005/14,UnitedKingdomPublicGeneralAct,2005,14,Railways Act 2005
http://www.legislation.gov.uk/asp/2023/1/pdfs/aspen_20230001_en.pdf,aspen_20230001_en,Scottish Act Explanatory Note,Explanatory Note,2023-03-22,http://www.legislation.gov.uk/id/asp/2023/1,ScottishAct,2023,1,Hunting with Dogs (Scotland) Act 2023
http://www.legislation.gov.uk/ukpga/2018/14/pdfs/ukpgaen_20180014_en.pdf,ukpgaen_20180014_en,UK Act Explanatory Note,Explanatory Note,2018-05-29,http://www.legislation.gov.uk/id/ukpga/2018/14,UnitedKingdomPublicGeneralAct,2018,14,Smart Meters Act 2018
http://www.legislation.gov.uk/ukpga/2015/6/pdfs/ukpgaen_20150006_en.pdf,ukpgaen_20150006_en,UK Act Explanatory Note,Explanatory Note,2015-02-25,http://www.legislation.gov.uk/id/ukpga/2015/6,UnitedKingdomPublicGeneralAct,2015,6,Counter-Terrorism and Security Act 2015
http://www.legislation.gov.uk/ukpga/2007/25/pdfs/ukpgaen_20070025_en.pdf,ukpgaen_20070025_en,UK Act Explanatory Note,Explanatory Note,2008-01-31,http://www.legislation.gov.uk/id/ukpga/2007/25,UnitedKingdomPublicGeneralAct,2007,25,Further Education and Training Act 2007
http://www.legislation.gov.uk/nia/2010/9/pdfs/niaen_20100009_en.pdf,niaen_20100009_en,NI Act Explanatory Note,Explanatory Note,2010-04-19,http://www.legislation.gov.uk/id/nia/2010/9,NorthernIrelandAct,2010,9,Housing (Amendment) Act (Northern Ireland) 2010
http://www.legislation.gov.uk/nia/2002/8/pdfs/niaen_20020008_en.pdf,niaen_20020008_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2002/8,NorthernIrelandAct,2002,8,Railway Safety Act (Northern Ireland) 2002
http://www.legislation.gov.uk/asp/2019/14/pdfs/aspen_20190014_en.pdf,aspen_20190014_en,Scottish Act Explanatory Note,Explanatory Note,2019-09-19,http://www.legislation.gov.uk/id/asp/2019/14,ScottishAct,2019,14,Management of Offenders (Scotland) Act 2019
http://www.legislation.gov.uk/nia/2016/30/pdfs/niaen_20160030_en.pdf,niaen_20160030_en,NI Act Explanatory Note,Explanatory Note,2016-08-15,http://www.legislation.gov.uk/id/nia/2016/30,NorthernIrelandAct,2016,30,Budget (No. 2) Act (Northern Ireland) 2016
http://www.legislation.gov.uk/ukpga/2006/21/pdfs/ukpgaen_20060021_en.pdf,ukpgaen_20060021_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/21,UnitedKingdomPublicGeneralAct,2006,21,Childcare Act 2006
http://www.legislation.gov.uk/mwa/2011/6/pdfs/mwaen_20110006_we.pdf,mwaen_20110006_we,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/6,WelshAssemblyMeasure,2011,6,Safety on Learner Transport (Wales) Measure 2011
http://www.legislation.gov.uk/mwa/2011/6/pdfs/mwaen_20110006_mi.pdf,mwaen_20110006_mi,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/6,WelshAssemblyMeasure,2011,6,Safety on Learner Transport (Wales) Measure 2011
http://www.legislation.gov.uk/mwa/2011/6/pdfs/mwaen_20110006_en.pdf,mwaen_20110006_en,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/6,WelshAssemblyMeasure,2011,6,Safety on Learner Transport (Wales) Measure 2011
http://www.legislation.gov.uk/asp/2009/11/pdfs/aspen_20090011_en.pdf,aspen_20090011_en,Scottish Act Explanatory Note,Explanatory Note,2009-09-23,http://www.legislation.gov.uk/id/asp/2009/11,ScottishAct,2009,11,Convention Rights Proceedings (Amendment) (Scotland) Act 2009
http://www.legislation.gov.uk/ukpga/2022/6/pdfs/ukpgaen_20220006_en.pdf,ukpgaen_20220006_en,UK Act Explanatory Note,Explanatory Note,2022-03-11,http://www.legislation.gov.uk/id/ukpga/2022/6,UnitedKingdomPublicGeneralAct,2022,6,Charities Act 2022
http://www.legislation.gov.uk/anaw/2016/2/pdfs/anawen_20160002_mi.pdf,anawen_20160002_mi,Welsh Act Explanatory Note,Explanatory Note,2016-02-16,http://www.legislation.gov.uk/id/anaw/2016/2,WelshNationalAssemblyAct,2016,2,
http://www.legislation.gov.uk/anaw/2016/2/pdfs/anawen_20160002_we.pdf,anawen_20160002_we,Welsh Act Explanatory Note,Explanatory Note,2016-02-16,http://www.legislation.gov.uk/id/anaw/2016/2,WelshNationalAssemblyAct,2016,2,
http://www.legislation.gov.uk/anaw/2016/2/pdfs/anawen_20160002_en.pdf,anawen_20160002_en,Welsh Act Explanatory Note,Explanatory Note,2016-02-16,http://www.legislation.gov.uk/id/anaw/2016/2,WelshNationalAssemblyAct,2016,2,
http://www.legislation.gov.uk/asp/2022/7/pdfs/aspen_20220007_en.pdf,aspen_20220007_en,Scottish Act Explanatory Note,Explanatory Notes,2022-08-01,http://www.legislation.gov.uk/id/asp/2022/7,ScottishAct,2022,7,Non-Domestic Rates (Coronavirus) (Scotland) Act 2022
http://www.legislation.gov.uk/ukpga/2008/32/pdfs/ukpgaen_20080032_en.pdf,ukpgaen_20080032_en,UK Act Explanatory Note,Explanatory Note,2008-12-16,http://www.legislation.gov.uk/id/ukpga/2008/32,UnitedKingdomPublicGeneralAct,2008,32,Energy Act 2008
http://www.legislation.gov.uk/nia/2016/15/pdfs/niaen_20160015_en.pdf,niaen_20160015_en,NI Act Explanatory Note,Explanatory Note,2016-04-28,http://www.legislation.gov.uk/id/nia/2016/15,NorthernIrelandAct,2016,15,Employment Act (Northern Ireland) 2016
http://www.legislation.gov.uk/ukpga/2008/5/pdfs/ukpgaen_20080005_en.pdf,ukpgaen_20080005_en,UK Act Explanatory Note,Explanatory Note,2008-06-04,http://www.legislation.gov.uk/id/ukpga/2008/5,UnitedKingdomPublicGeneralAct,2008,5,Channel Tunnel Rail Link (Supplementary Provisions) Act 2008
http://www.legislation.gov.uk/asp/2003/12/pdfs/aspen_20030012_en.pdf,aspen_20030012_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2003/12,ScottishAct,2003,12,Dog Fouling (Scotland) Act 2003
http://www.legislation.gov.uk/ukpga/2022/44/pdfs/ukpgaen_20220044_en.pdf,ukpgaen_20220044_en,UK Act Explanatory Note,Explanatory Note,2022-11-01,http://www.legislation.gov.uk/id/ukpga/2022/44,UnitedKingdomPublicGeneralAct,2022,44,Energy Prices Act 2022
http://www.legislation.gov.uk/asp/2019/7/pdfs/aspen_20190007_en.pdf,aspen_20190007_en,Scottish Act Explanatory Note,Explanatory Note,2020-10-27,http://www.legislation.gov.uk/id/asp/2019/7,ScottishAct,2019,7,Age of Criminal Responsibility (Scotland) Act 2019
http://www.legislation.gov.uk/ukpga/2022/18/pdfs/ukpgaen_20220018_en.pdf,ukpgaen_20220018_en,UK Act Explanatory Note,Explanatory Note,2022-07-14,http://www.legislation.gov.uk/id/ukpga/2022/18,UnitedKingdomPublicGeneralAct,2022,18,Down Syndrome Act 2022
http://www.legislation.gov.uk/nia/2010/16/pdfs/niaen_20100016_en.pdf,niaen_20100016_en,NI Act Explanatory Note,Explanatory Note,2010-12-24,http://www.legislation.gov.uk/id/nia/2010/16,NorthernIrelandAct,2010,16,Debt Relief Act (Northern Ireland) 2010
http://www.legislation.gov.uk/ukpga/2009/13/pdfs/ukpgaen_20090013_en.pdf,ukpgaen_20090013_en,UK Act Explanatory Note,Explanatory Note,2009-07-28,http://www.legislation.gov.uk/id/ukpga/2009/13,UnitedKingdomPublicGeneralAct,2009,13,Parliamentary Standards Act 2009
http://www.legislation.gov.uk/ukpga/2015/5/pdfs/ukpgaen_20150005_en.pdf,ukpgaen_20150005_en,UK Act Explanatory Note,Explanatory Note,2015-02-25,http://www.legislation.gov.uk/id/ukpga/2015/5,UnitedKingdomPublicGeneralAct,2015,5,National Insurance Contributions Act 2015
http://www.legislation.gov.uk/ukpga/2021/14/pdfs/ukpgaen_20210014_en.pdf,ukpgaen_20210014_en,UK Act Explanatory Note,Explanatory Note,2021-05-12,http://www.legislation.gov.uk/id/ukpga/2021/14,UnitedKingdomPublicGeneralAct,2021,14,Forensic Science Regulator Act 2021
http://www.legislation.gov.uk/ukpga/2023/51/pdfs/ukpgaen_20230051_en.pdf,ukpgaen_20230051_en,UK Act Explanatory Note,Explanatory Note,2023-11-21,http://www.legislation.gov.uk/id/ukpga/2023/51,UnitedKingdomPublicGeneralAct,2023,51,Worker Protection (Amendment of Equality Act 2010) Act 2023
http://www.legislation.gov.uk/ukpga/2010/25/pdfs/ukpgaen_20100025_en.pdf,ukpgaen_20100025_en,UK Act Explanatory Note,Explanatory Note,2010-04-30,http://www.legislation.gov.uk/id/ukpga/2010/25,UnitedKingdomPublicGeneralAct,2010,25,Constitutional Reform and Governance Act 2010
http://www.legislation.gov.uk/nia/2021/4/pdfs/niaen_20210004_en.pdf,niaen_20210004_en,NI Act Explanatory Note,Explanatory Note,2021-04-06,http://www.legislation.gov.uk/id/nia/2021/4,NorthernIrelandAct,2021,4,Budget Act (Northern Ireland) 2021
http://www.legislation.gov.uk/ukpga/2020/10/pdfs/ukpgaen_20200010_en.pdf,ukpgaen_20200010_en,UK Act Explanatory Note,Explanatory Note,2020-07-16,http://www.legislation.gov.uk/id/ukpga/2020/10,UnitedKingdomPublicGeneralAct,2020,10,Birmingham Commonwealth Games Act 2020
http://www.legislation.gov.uk/asp/2014/14/pdfs/aspen_20140014_en.pdf,aspen_20140014_en,Scottish Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/asp/2014/14,ScottishAct,2014,14,Housing (Scotland) Act 2014
http://www.legislation.gov.uk/nia/2013/3/pdfs/niaen_20130003_en.pdf,niaen_20130003_en,NI Act Explanatory Note,Explanatory Note,2013-01-30,http://www.legislation.gov.uk/id/nia/2013/3,NorthernIrelandAct,2013,3,Charities Act (Northern Ireland) 2013
http://www.legislation.gov.uk/ukpga/2022/5/pdfs/ukpgaen_20220005_en.pdf,ukpgaen_20220005_en,UK Act Explanatory Note,Explanatory Note,2022-03-04,http://www.legislation.gov.uk/id/ukpga/2022/5,UnitedKingdomPublicGeneralAct,2022,5,Dormant Assets Act 2022
http://www.legislation.gov.uk/asp/2004/11/pdfs/aspen_20040011_en.pdf,aspen_20040011_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2004/11,ScottishAct,2004,11,Tenements (Scotland) Act 2004
http://www.legislation.gov.uk/ukpga/2022/21/pdfs/ukpgaen_20220021_en.pdf,ukpgaen_20220021_en,UK Act Explanatory Note,Explanatory Note,2022-06-16,http://www.legislation.gov.uk/id/ukpga/2022/21,UnitedKingdomPublicGeneralAct,2022,21,Skills and Post-16 Education Act 2022
http://www.legislation.gov.uk/anaw/2015/6/pdfs/anawen_20150006_we.pdf,anawen_20150006_we,Welsh Act Explanatory Note,Explanatory Note,2015-12-02,http://www.legislation.gov.uk/id/anaw/2015/6,WelshNationalAssemblyAct,2015,6,
http://www.legislation.gov.uk/anaw/2015/6/pdfs/anawen_20150006_mi.pdf,anawen_20150006_mi,Welsh Act Explanatory Note,Explanatory Note,2015-12-02,http://www.legislation.gov.uk/id/anaw/2015/6,WelshNationalAssemblyAct,2015,6,
http://www.legislation.gov.uk/anaw/2015/6/pdfs/anawen_20150006_en.pdf,anawen_20150006_en,Welsh Act Explanatory Note,Explanatory Note,2015-12-02,http://www.legislation.gov.uk/id/anaw/2015/6,WelshNationalAssemblyAct,2015,6,
http://www.legislation.gov.uk/nia/2011/28/pdfs/niaen_20110028_en.pdf,niaen_20110028_en,NI Act Explanatory Note,Explanatory Note,2011-08-04,http://www.legislation.gov.uk/id/nia/2011/28,NorthernIrelandAct,2011,28,Damages (Asbestos-related Conditions) Act (Northern Ireland) 2011
http://www.legislation.gov.uk/ukpga/2008/4/pdfs/ukpgaen_20080004_en.pdf,ukpgaen_20080004_en,UK Act Explanatory Note,Explanatory Note,2008-06-06,http://www.legislation.gov.uk/id/ukpga/2008/4,UnitedKingdomPublicGeneralAct,2008,4,Criminal Justice and Immigration Act 2008
http://www.legislation.gov.uk/nia/2011/15/pdfs/niaen_20110015_en.pdf,niaen_20110015_en,NI Act Explanatory Note,Explanatory Note,2011-03-31,http://www.legislation.gov.uk/id/nia/2011/15,NorthernIrelandAct,2011,15,Wildlife and Natural Environment Act (Northern Ireland) 2011
http://www.legislation.gov.uk/asp/2025/1/pdfs/aspen_20250001_en.pdf,aspen_20250001_en,Scottish Act Explanatory Note,Explanatory note,2025-02-04,http://www.legislation.gov.uk/id/asp/2025/1,ScottishAct,2025,1,Prisoners (Early Release) (Scotland) Act 2025
http://www.legislation.gov.uk/nia/2001/12/pdfs/niaen_20010012_en.pdf,niaen_20010012_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2001/12,NorthernIrelandAct,2001,12,Family Law Act (Northern Ireland) 2001
http://www.legislation.gov.uk/ukpga/2015/28/pdfs/ukpgaen_20150028_en.pdf,ukpgaen_20150028_en,UK Act Explanatory Note,Explanatory Note,2015-04-09,http://www.legislation.gov.uk/id/ukpga/2015/28,UnitedKingdomPublicGeneralAct,2015,28,Health and Social Care (Safety and Quality) Act 2015
http://www.legislation.gov.uk/ukpga/2015/4/pdfs/ukpgaen_20150004_en.pdf,ukpgaen_20150004_en,UK Act Explanatory Note,Explanatory Note,2016-01-27,http://www.legislation.gov.uk/id/ukpga/2015/4,UnitedKingdomPublicGeneralAct,2015,4,Insurance Act 2015
http://www.legislation.gov.uk/ukpga/2025/13/pdfs/ukpgaen_20250013_en.pdf,ukpgaen_20250013_en,UK Act Explanatory Note,Explanatory Note,2025-05-13,http://www.legislation.gov.uk/id/ukpga/2025/13,UnitedKingdomPublicGeneralAct,2025,13,Steel Industry (Special Measures) Act 2025
http://www.legislation.gov.uk/nia/2009/9/pdfs/niaen_20090009_en.pdf,niaen_20090009_en,NI Act Explanatory Note,Explanatory Note,2009-12-22,http://www.legislation.gov.uk/id/nia/2009/9,NorthernIrelandAct,2009,9,Financial Provisions Act (Northern Ireland) 2009
http://www.legislation.gov.uk/asp/2015/13/pdfs/aspen_20150013_en.pdf,aspen_20150013_en,Scottish Act Explanatory Note,Explanatory Note,2016-01-27,http://www.legislation.gov.uk/id/asp/2015/13,ScottishAct,2015,13,Harbours (Scotland) Act 2015
http://www.legislation.gov.uk/ukpga/2014/24/pdfs/ukpgaen_20140024_en.pdf,ukpgaen_20140024_en,UK Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/ukpga/2014/24,UnitedKingdomPublicGeneralAct,2014,24,House of Lords Reform Act 2014
http://www.legislation.gov.uk/asc/2024/3/pdfs/ascen_20240003_en.pdf,ascen_20240003_en,Scottish Church Act Explanatory Note,Explanatory Note,2025-03-07,http://www.legislation.gov.uk/id/asc/2024/3,WelshParliamentAct,2024,3,Infrastructure (Wales) Act 2024
http://www.legislation.gov.uk/asc/2024/3/pdfs/ascen_20240003_mi.pdf,ascen_20240003_mi,Scottish Church Act Explanatory Note,Explanatory Notes,2024-06-17,http://www.legislation.gov.uk/id/asc/2024/3,WelshParliamentAct,2024,3,Infrastructure (Wales) Act 2024
